id,type,text1,text2,text3,text4,text5,notes
orbital_dockyard,CUSTOM,"Um estaleiro orbital, com enormes pórticos e outros equipamentos necessários para a construção ou modificações extensas de naves. Amplamente aberto ao espaço.",,,,,
pk_orbital_dockyard,CUSTOM,"Um estaleiro orbital, com enormes pórticos e outros equipamentos necessários para a construção ou modificações extensas de naves. Este apresenta sinais de construção apressada e temporária. Amplamente aberto ao espaço.",,,,,
station_mining_remnant,CUSTOM,"Uma estação de mineração abandonada, outrora fonte de riqueza e indústria para alimentar os mundos e obras da humanidade. Uma varredura superficial indica que está fria e morta há dezenas de ciclos, possivelmente centenas. Inspeção mais detalhada pode render salvamento.",,,,,
station_mining_automated,CUSTOM,"Uma estação de mineração automatizada. Varreduras de longo alcance revelam um projeto antigo usado pelo Domínio para extrair recursos para projetos de infraestrutura, com pouco respeito por externalidades de curto prazo. Esta estação parece estar inativa há centenas de ciclos. Inspeção mais detalhada pode render salvamento.",,,,,
limbo_wormhole_cache,CUSTOM,"Uma enorme estrutura de depósito, as faces de seu casco externo estão marcadas por incontáveis ciclos de intempéries espaciais. Parece intacta externamente e seus hangares e depósitos escuros são grandes o suficiente para esconder um tesouro enorme — ou uma frota de tamanho moderado.",,,,,
limbo_hades,CUSTOM,"Um mundo rochoso-metálico solitário, sua paisagem despedaçada é um relato rico de violência antiga. Abismos de quilômetros de profundidade dividem a superfície e crateras pontuam campos de lava fria sob a sombra dos negros bojos de vulcões mortos. Nenhuma ecologia significativa e apenas traços de atmosfera, provavelmente rica em metais valiosos e elementos pesados.",,"Não é necessário um levantamento detalhado para constatar que este é um planeta rico em minério transplutônico: os restos de uma operação rudimentar de mineração e refino automatizada se espalham como um crescimento descontrolado pela superfície. Está murcha agora, os reatores de fusão deixados frios, centenas de unidades autoforgidas de telemineração de quilotoneladas como besouros mortos varridos por um vento titânico.",,,
station_research_remnant,CUSTOM,"Uma estação de pesquisa abandonada, construída para estudar algum fenômeno local interessante ou para estudar aquilo que é melhor manter bem longe dos mundos habitados. Uma varredura superficial indica que está fria e morta há dezenas de ciclos, possivelmente centenas. Inspeção mais detalhada pode render salvamento.",,,,,
orbital_habitat_abandoned,CUSTOM,"Um habitat orbital abandonado. Uma varredura superficial indica que está frio e morto há dezenas de ciclos, possivelmente centenas. Inspeção mais detalhada pode render salvamento.",,,,,
makeshift_station,CUSTOM,"Uma estação improvisada, servindo como ponto de encontro, base de operações e lar de uma população semipermanente significativa.",,,,,
derelict_ship,CUSTOM,Esta nave está à deriva e com os motores desligados. Inspeção mais detalhada pode render salvamento ou uma operação de recuperação.,,,,,
mission_location,CUSTOM,Uma localização nas coordenadas especificadas em seu registro de missão.,,,,,
sensor_ghost,CUSTOM,"Contato de sensor não identificado. Se for uma frota, está operando com o transponder desligado.",,,,,
avoid,ACTION_TOOLTIP,"Ordene que sua frota evite este inimigo, se possível.

Nenhuma nave será designada automaticamente. Quaisquer naves designadas explicitamente irão engajar o inimigo.",Avoid,,,,
ignore,ACTION_TOOLTIP,"Ordene que sua frota não perseguir ativamente este inimigo ou reagir a seus movimentos.

Nenhuma nave será designada automaticamente. Quaisquer naves designadas explicitamente irão engajar o inimigo.",Ignore,,,,
capture,ACTION_TOOLTIP,"Ordene que sua frota capture este objetivo.

Serão designados navios suficientes para igualar as forças inimigas na região.

Assim que o objetivo for assegurado, esta missão mudará para ""Controlar"".",Capture,,,,
control,ACTION_TOOLTIP,"Ordene que sua frota mantenha o controle deste objetivo.

Serão designados navios suficientes para igualar as forças inimigas na região, mas nenhum navio será designado se não houver presença inimiga.

Se o objetivo for perdido, esta missão mudará para ""Capturar"".",Control,,,,
assault,ACTION_TOOLTIP,"Ordene que sua frota assalte este objetivo.

Um número significativo de navios será designado independentemente de haver ou não navios inimigos na região.

Assim que o objetivo for assegurado, esta missão mudará para ""Defender"".",Assault,,,,
engage,ACTION_TOOLTIP,"Ordene que sua frota engaje o alvo e quaisquer navios inimigos próximos, sem se expor a perigos desnecessários.",Engage,,,,
defend,ACTION_TOOLTIP,"Ordene que sua frota defenda este local ou navio.

Um número significativo de navios será designado independentemente de haver ou não navios inimigos na região.

Se este local for um objetivo e for perdido, esta missão mudará para ""Assaltar"".",Defend,,,,
civilian_rally,ACTION_TOOLTIP,"Ordene que todas as embarcações civis, como cargueiros, petroleiros e transportes, se reúnam no local designado.",Reunir Embarcações Civis,,,,
rally_task_force,ACTION_TOOLTIP,"Ordene um grupo personalizado de navios para se reunir neste local.

Nenhum navio será designado automaticamente; apenas os navios que receberem ordens diretas para executar esta missão o farão.",Reunir Força-Tarefa,,,,
strike_base,ACTION_TOOLTIP,"Ordene que bombardeiros, torpedeiros e caças de apoio se reúnam neste local.

Todos os bombardeiros em missões de ataque serão redirecionados pelo ponto de passagem mais próximo da força de ataque antes de prosseguir para o alvo. Os bombardeiros também se reunirão aqui até a ala estar com força total, se porta-aviões estiverem no campo de batalha.",Reunir Força de Ataque,,,,
rally_fighters,ACTION_TOOLTIP,Ordene que os caças se encontrem neste local enquanto aguardam reposição de caças perdidos por um porta-aviões.,Ponto de Encontro de Caças,,,,
carrier_base,ACTION_TOOLTIP,Ordene que um porta-aviões mantenha posição no local designado.,Reunir Porta-Aviões,,,,
patrol,ACTION_TOOLTIP,Ordene que algumas embarcações leves disponíveis protejam a área.,Patrol,,,,
show_video,ACTION_TOOLTIP,Exibir transmissão ao vivo da nave selecionada.,Exibir Transmissão,,,,
more_info,ACTION_TOOLTIP,Exibir informações detalhadas sobre a entidade selecionada.,Mais Informações,,,,
remove_waypoint,ACTION_TOOLTIP,Remover o waypoint selecionado atualmente e quaisquer atribuições relacionadas.,Remover Waypoint,,,,
recon,ACTION_TOOLTIP,Ordenar que uma fragata ou uma ala de caças faça reconhecimento no waypoint.,Recon,,,,
full_escort,ACTION_TOOLTIP,"Ordenar até 4 fragatas, 2 destruidores ou um cruzador e algumas naves mais leves para escoltar o alvo, dependendo das naves disponíveis.

Somente naves capazes de acompanhar o alvo serão designadas.",Escolta Pesada,,,,
light_escort,ACTION_TOOLTIP,"Ordenar que uma única fragata escolte o alvo.

Somente naves capazes de acompanhar o alvo serão designadas.",Escolta Leve,,,,
destroyer_escort,ACTION_TOOLTIP,"Ordenar um par de fragatas ou um destruidor para escoltar o alvo.

Somente naves capazes de acompanhar o alvo serão designadas.",Escolta Média,,,,
repair_and_refit,ACTION_TOOLTIP,"Ordenar que esta ala de caças retorne à transportadora mais próxima para reparos.

Caças destruídos serão substituídos e as armas de todos os caças serão recarregadas.",Reparar & Reequipar,,,,
search_and_destroy,ACTION_TOOLTIP,"Ordenar que a nave selecionada engaje alvos inimigos conforme seu critério, em vez de ser designada para tarefas específicas.",Busca & Destruição,,,,
retreat,ACTION_TOOLTIP,"Ordenar que a nave selecionada recue da batalha enquanto se defende.

Não requer um ponto de comando ou frequência de comando aberta se a nave estiver fora do horário de pico e estiver perdendo prontidão de combate.",Retreat,,,,
direct_retreat,ACTION_TOOLTIP,"Ordenar que a nave selecionada recue da batalha na velocidade máxima.

Não requer um ponto de comando ou frequência de comando aberta se a nave estiver fora do horário de pico e estiver perdendo prontidão de combate.",Recuo Direto,,,,
transfer_command,ACTION_TOOLTIP,"Transferir você e sua equipe para outra nave.

Você poderá assumir o controle dela assim que a nave de comando chegar ao destino.",Transferir Comando,,,,
strike,ACTION_TOOLTIP,"Ordenar que caças ataquem esta nave. Transportadoras designadas para esta tarefa enviarão seus caças para atacá-la e tentarão permanecer dentro do alcance dos caças, mas, caso contrário, manobrarão e escolherão seus próprios alvos não relacionados a caças de forma independente.

Outros tipos de naves designadas para esta tarefa tentarão atacar a nave-alvo independentemente da situação tática, expondo-se a maiores riscos, como se estivessem sob o comando ""Eliminar"".",Ataque de Caças,,,,
harass,ACTION_TOOLTIP,"Ordene a uma única fragata para assediar esta nave, mantendo-se fora do alcance de suas armas.",Harass,,,,
intercept,ACTION_TOOLTIP,"Ordene à sua frota que inicie um ataque dedicado a esta nave. As naves com esta missão tentarão atacá-la independentemente da situação tática, expondo-se a maiores riscos.",Eliminate,,,,
